,0,T2,T3,NIP1_M,NIP1_F,T4,T5,NIP2_M,NIP2_F,T1,T6_OF,Film_Result_X [mm],Zoom_Result_X [mm], Zoom_Result_Y [mm]
429,2,4.75,4.65,0.35,-0.1,5.5,4.9,5.3,6.050000000000001,5.9,3.575,-0.008,0.0,0.0
430,2,4.75,4.75,0.3,-0.05,5.6,4.9,5.2,5.6,5.5,3.575,-0.005,0.0,0.0
431,2,4.85,4.8,0.3,-0.1,5.6,4.9,5.25,5.35,5.4,3.45,0.0,0.0,0.0
432,1,4.9,4.6,0.4,-0.2,5.4,4.9,5.4,5.5,5.3,3.5,-0.006,0.0,0.0
433,2,4.866666666666667,4.6,0.3666666666666667,-0.1,5.400000000000001,4.966666666666667,5.266666666666667,5.3,5.4,3.5666666666666664,0.0,0.0,0.0
434,2,5.1,4.55,0.35,-0.05,5.45,4.9,5.3,5.45,5.75,3.6,0.006,0.0,0.0
435,2,5.133333333333333,4.8,0.3333333333333333,-0.1333333333333333,5.599999999999999,4.833333333333333,5.633333333333333,5.766666666666667,5.666666666666667,3.533333333333333,0.012,0.0,0.0
436,2,5.0,4.6,0.4,-0.1,5.6,4.9,5.8,5.8,5.75,3.5,0.0,0.0,0.0
437,2,4.7,4.566666666666666,0.3666666666666667,-0.1,5.366666666666667,4.9,5.866666666666667,5.966666666666666,5.900000000000001,3.5499999999999994,-0.004,0.0,0.0
438,2,4.75,4.55,0.3,-0.1,5.5,4.9,5.6,6.0,5.55,3.6,-0.008,0.0,0.0
439,1,4.840000000000001,4.7,0.3399999999999999,-0.1,5.58,4.880000000000001,5.3,5.779999999999999,5.32,3.54,-0.011,0.0,0.0
440,2,4.833333333333333,4.6,0.3333333333333333,-0.1,5.400000000000001,4.933333333333334,5.266666666666667,5.533333333333334,5.633333333333333,3.5500000000000003,-0.008,0.0,0.0
441,2,4.85,4.55,0.35,-0.1,5.45,4.85,5.2,5.5,5.85,3.525,0.006,0.0,0.0
442,2,4.966666666666666,4.7,0.3333333333333333,-0.1,5.566666666666666,4.9,5.233333333333333,5.7,5.733333333333333,3.5500000000000003,0.013,0.0,0.0
443,2,4.95,4.75,0.3,-0.1,5.6,4.9,5.65,5.95,5.9,3.525,0.006,0.0,0.0
444,2,4.933333333333334,4.566666666666666,0.3666666666666667,-0.1333333333333333,5.433333333333334,4.933333333333334,5.833333333333333,6.0,5.833333333333333,3.583333333333333,-0.003,0.0,0.0
445,2,5.05,4.45,0.3,-0.1,5.4,4.85,5.9,5.85,5.5,3.55,-0.013,0.0,0.0
446,1,4.9,4.54,0.3399999999999999,-0.1,5.4,5.0,5.82,6.4,5.38,3.54,-0.009,0.0,0.0
447,2,5.033333333333333,4.333333333333333,0.3666666666666667,-0.1333333333333333,5.3,5.0,5.066666666666666,5.633333333333333,5.666666666666667,3.516666666666667,-0.003,0.0,0.0
448,2,4.95,4.35,0.3,-0.1,5.2,5.1,5.0,5.5,5.75,3.6,0.0,0.0,0.0
449,2,4.866666666666667,4.533333333333333,0.3333333333333333,-0.1333333333333333,5.333333333333333,5.0,5.066666666666666,5.466666666666666,5.866666666666667,3.583333333333333,0.0,0.0,0.0
450,2,4.800000000000001,4.6,0.4,-0.1,5.45,5.0,5.25,5.55,5.9,3.55,0.011,0.0,0.0
451,2,4.766666666666667,4.366666666666667,0.3333333333333333,-0.1666666666666666,5.3,4.966666666666667,5.7,5.8,5.633333333333333,3.5,0.009,0.0,0.0
452,2,4.85,4.35,0.4,-0.15,5.2,5.0,5.85,5.9,5.3,3.575,0.0,0.0,0.0
453,1,4.96,4.54,0.36,-0.1,5.4,4.98,5.7,6.0,5.38,3.56,-0.009,0.0,0.0
454,2,4.933333333333334,4.466666666666667,0.3666666666666667,-0.1333333333333333,5.3,4.966666666666667,5.4,5.866666666666667,5.633333333333333,3.533333333333333,-0.016,0.0,0.0
455,2,4.800000000000001,4.35,0.35,-0.1,5.2,5.1,5.15,5.5,5.699999999999999,3.6,-0.013,0.0,0.0
456,2,4.9,4.433333333333334,0.3333333333333333,-0.1333333333333333,5.3,5.0,5.233333333333333,5.366666666666667,5.900000000000001,3.6,-0.005,0.0,0.0
457,2,5.1,4.55,0.35,-0.1,5.45,5.0,5.1,5.45,5.9,3.55,0.006,0.0,0.0
458,2,5.0,4.433333333333334,0.3666666666666667,-0.1,5.4,4.966666666666667,5.333333333333333,5.666666666666667,5.566666666666666,3.5,0.013,0.0,0.0
459,2,4.85,4.35,0.35,-0.05,5.2,5.05,5.6,5.9,5.3,3.6,0.009,0.0,0.0
460,2,4.866666666666667,4.466666666666666,0.3666666666666667,-0.1,5.266666666666667,5.0,5.866666666666667,5.900000000000001,5.4,3.583333333333333,0.0,0.0,0.0
461,2,4.85,4.55,0.2,-0.1,5.45,5.0,5.85,5.85,5.75,3.5,-0.013,0.0,0.0
462,1,5.04,4.44,0.3399999999999999,-0.14,5.3,5.0200000000000005,5.4,5.98,5.74,3.54,-0.008,0.0,0.0
463,2,4.966666666666667,4.433333333333334,0.3333333333333333,-0.0666666666666666,5.233333333333333,5.0,5.166666666666667,5.6000000000000005,5.566666666666666,3.5666666666666664,0.005,0.0,0.0
464,2,4.800000000000001,4.6,0.35,-0.15,5.45,5.0,5.15,5.55,5.699999999999999,3.525,0.004,0.0,0.0
465,2,4.8,4.4,0.3333333333333333,-0.1333333333333333,5.366666666666667,5.0,5.233333333333333,5.333333333333333,5.366666666666667,3.516666666666667,0.0,0.0,0.0
466,2,5.05,4.35,0.35,-0.1,5.15,5.0,5.45,5.45,5.3,3.55,0.011,0.0,0.0
467,2,4.866666666666667,4.433333333333334,0.3666666666666667,-0.1,5.233333333333333,4.966666666666667,5.766666666666667,6.4,5.533333333333334,3.6,0.032,0.0,0.0
468,2,4.8,4.5,0.4,-0.05,5.3,4.95,5.85,5.9,5.65,3.475,-0.01,0.0,0.0
469,1,4.880000000000001,4.42,0.32,-0.14,5.32,5.0,5.66,6.0,5.8,3.5200000000000005,0.0,0.0,0.0
470,2,4.933333333333334,4.366666666666667,0.3333333333333333,-0.1,5.2,5.0,5.233333333333333,5.866666666666667,5.900000000000001,3.5666666666666664,0.0,0.0,0.0
471,2,4.800000000000001,4.6,0.3,-0.1,5.4,4.95,5.15,5.699999999999999,5.6,3.5,0.0,0.0,0.0
