,ts,T2,T3,NIP1_M,NIP1_F,T4,T5,NIP2_M,NIP2_F,T1,T6_OF
145,2022-09-13 20:27:36.000,4.6,3.9,0.3,-0.2,4.7,4.7,0.6,0.2,5.5,3.3
146,2022-09-13 20:27:36.200,4.7,3.9,0.3,-0.1,4.7,4.8,0.7,0.3,5.5,3.3
147,2022-09-13 20:27:36.400,4.6,4.0,0.4,-0.1,4.7,4.8,0.6,0.2,5.5,3.3
148,2022-09-13 20:27:36.600,4.8,4.0,0.3,0.0,4.7,4.8,0.6,0.3,5.5,3.3
149,2022-09-13 20:27:36.800,4.5,4.0,0.4,-0.1,4.7,4.7,0.6,0.2,5.5,3.25
150,2022-09-13 20:27:37.000,4.7,4.0,0.4,0.0,4.8,4.8,0.7,0.3,5.6,3.3
151,2022-09-13 20:27:37.200,4.7,4.0,0.4,0.0,4.7,4.8,0.7,0.2,5.6,3.3
152,2022-09-13 20:27:37.400,4.7,3.9,0.4,-0.1,4.7,4.7,0.6,0.2,5.5,3.25
153,2022-09-13 20:27:37.600,4.6,4.0,0.3,-0.1,4.7,4.8,0.6,0.2,5.6,3.25
154,2022-09-13 20:27:37.800,4.7,4.0,0.3,0.0,4.8,4.7,0.6,0.2,5.5,3.25
155,2022-09-13 20:27:38.000,4.6,4.0,0.3,-0.1,4.8,4.7,0.6,0.3,5.6,3.3
156,2022-09-13 20:27:38.200,4.7,3.9,0.4,-0.2,4.7,4.8,0.7,0.2,5.6,3.3
157,2022-09-13 20:27:38.400,4.7,4.0,0.4,-0.1,4.8,4.8,0.7,0.2,5.6,3.3
158,2022-09-13 20:27:38.600,4.6,4.0,0.4,-0.2,4.8,4.8,0.7,0.2,5.5,3.25
159,2022-09-13 20:27:38.800,4.7,3.9,0.3,-0.1,4.7,4.8,0.6,0.2,5.5,3.25
160,2022-09-13 20:27:39.000,4.6,4.0,0.3,-0.1,4.7,4.8,0.6,0.3,5.5,3.3
161,2022-09-13 20:27:39.200,4.7,4.0,0.3,-0.1,4.7,4.7,0.6,0.2,5.6,3.3499999999999996
162,2022-09-13 20:27:39.400,4.7,4.0,0.2,-0.1,4.8,4.7,0.7,0.2,5.5,3.3499999999999996
163,2022-09-13 20:27:39.600,4.7,4.0,0.3,-0.1,4.7,4.7,0.7,0.2,5.6,3.3
164,2022-09-13 20:27:39.800,4.6,4.0,0.4,0.0,4.7,4.7,0.6,0.2,5.6,3.3
165,2022-09-13 20:27:40.000,4.7,4.0,0.3,-0.1,4.7,4.8,0.7,0.2,5.6,3.3
166,2022-09-13 20:27:40.200,4.6,3.9,0.4,-0.1,4.7,4.7,0.6,0.3,5.6,3.3
167,2022-09-13 20:27:40.400,4.7,4.0,0.3,-0.1,4.7,4.8,0.7,0.2,5.6,3.25
168,2022-09-13 20:27:40.600,4.5,4.0,0.3,-0.1,4.7,4.8,0.6,0.3,5.5,3.3
169,2022-09-13 20:27:40.800,4.6,3.9,0.3,-0.1,4.8,4.8,0.6,0.3,5.5,3.3
170,2022-09-13 20:27:41.000,4.6,3.9,0.4,-0.2,4.8,4.8,0.6,0.2,5.6,3.3
171,2022-09-13 20:27:41.200,4.6,3.9,0.3,-0.1,4.7,4.8,0.6,0.2,5.5,3.3
172,2022-09-13 20:27:41.400,4.6,3.9,0.3,-0.1,4.8,4.8,0.6,0.2,5.6,3.25
173,2022-09-13 20:27:41.600,4.7,4.0,0.3,-0.1,4.8,4.8,0.6,0.2,5.5,3.3
174,2022-09-13 20:27:41.800,4.6,4.0,0.3,-0.2,4.8,4.8,0.7,0.2,5.5,3.3
175,2022-09-13 20:27:42.000,4.6,4.0,0.3,-0.1,4.7,4.8,0.6,0.2,5.5,3.3
176,2022-09-13 20:27:42.200,4.7,4.0,0.2,-0.3,4.8,4.8,0.6,0.2,5.5,3.3
177,2022-09-13 20:27:42.400,4.6,4.0,0.3,-0.2,4.7,4.7,0.7,0.3,5.5,3.3
178,2022-09-13 20:27:42.600,4.7,4.0,0.3,-0.2,4.7,4.8,0.6,0.2,5.5,3.3
179,2022-09-13 20:27:42.800,4.6,4.0,0.3,-0.2,4.8,4.7,0.7,0.3,5.5,3.3
180,2022-09-13 20:27:43.000,4.6,4.0,0.3,-0.2,4.8,4.8,0.7,0.2,5.5,3.3
181,2022-09-13 20:27:43.200,4.8,4.0,0.3,-0.1,4.8,4.8,0.5,0.2,5.6,3.3499999999999996
182,2022-09-13 20:27:43.400,4.7,3.9,0.3,-0.1,4.8,4.8,0.5,0.2,5.6,3.3
183,2022-09-13 20:27:43.600,4.6,4.0,0.4,-0.1,4.8,4.8,0.7,0.2,5.5,3.3
184,2022-09-13 20:27:43.800,4.7,4.0,0.4,-0.3,4.8,4.7,0.6,0.3,5.5,3.3
185,2022-09-13 20:27:44.000,4.6,4.0,0.3,-0.1,4.8,4.8,0.7,0.2,5.5,3.3
186,2022-09-13 20:27:44.200,4.7,4.0,0.3,-0.1,4.8,4.8,0.6,0.2,5.5,3.3
187,2022-09-13 20:27:44.400,4.7,4.0,0.3,-0.1,4.8,4.7,0.6,0.2,5.6,3.3
188,2022-09-13 20:27:44.600,4.6,4.0,0.3,-0.2,4.7,4.8,0.7,0.3,5.5,3.3
189,2022-09-13 20:27:44.800,4.7,4.0,0.3,-0.1,4.7,4.7,0.6,0.3,5.5,3.3
190,2022-09-13 20:27:45.000,4.7,4.0,0.4,-0.2,4.7,4.8,0.6,0.2,5.5,3.3
191,2022-09-13 20:27:45.200,4.5,4.0,0.4,-0.2,4.7,4.8,0.6,0.2,5.6,3.3
192,2022-09-13 20:27:45.400,4.8,4.0,0.3,-0.1,4.8,4.8,0.6,0.2,5.5,3.3
193,2022-09-13 20:27:45.600,4.6,4.0,0.3,-0.2,4.8,4.8,0.6,0.2,5.5,3.25
194,2022-09-13 20:27:45.800,4.7,3.9,0.4,-0.1,4.7,4.8,0.6,0.2,5.6,3.3
195,2022-09-13 20:27:46.000,4.7,3.9,0.4,-0.2,4.8,4.8,0.7,0.2,5.6,3.3
196,2022-09-13 20:27:46.200,4.6,4.0,0.3,-0.2,4.8,4.7,0.6,0.3,5.5,3.25
