,timestamp,Day,Time,Minute,Second,Speed[rpm],Pattern_X [Pixel], Pattern_Y [Pixel], Film_X [Pixel], Film_Y [Pixel],Film_Result_X [mm], Film_Result_Y [mm],Zoom_1st_X [Pixel], Zoom_1st_Y [Pixel], Zoom_Curr_X [Pixel], Zoom_Curr_Y [Pixel],Normal_1st_X [Pixel], Normal_1st_Y [Pixel], Normal_Curr_X [Pixel], Normal_Curr_Y [Pixel],Zoom_Result_X [mm], Zoom_Result_Y [mm], Film_Result_X [mm], Film_Result_Y [mm].1,FileName
1179,2022-09-24 18:17:20,24,18,17,20,0.0,130.823,120.143,477.936,470.247,0.028,-0.503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1180,2022-09-24 18:17:21,24,18,17,21,0.0,133.181,167.825,478.517,466.155,0.023,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1181,2022-09-24 18:17:21,24,18,17,21,0.0,140.167,119.519,477.112,457.82,-0.009,-0.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1182,2022-09-24 18:17:22,24,18,17,22,0.0,138.718,214.333,476.304,462.929,-0.007,-0.101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1183,2022-09-24 18:17:23,24,18,17,23,0.0,135.789,262.933,477.123,476.816,0.009,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1184,2022-09-24 18:17:23,24,18,17,23,0.0,136.564,266.242,477.898,474.56,0.006,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1185,2022-09-24 18:17:24,24,18,17,24,0.0,138.418,369.328,477.674,480.347,0.0,0.438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1186,2022-09-24 18:17:24,24,18,17,24,0.0,140.708,181.669,478.149,467.422,-0.007,-0.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1187,2022-09-24 18:17:25,24,18,17,25,0.0,141.949,172.309,478.306,466.869,-0.012,-0.282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1188,2022-09-24 18:17:25,24,18,17,25,0.0,137.953,187.681,478.081,466.064,0.004,-0.222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1189,2022-09-24 18:17:26,24,18,17,26,0.0,135.535,280.728,477.816,465.254,0.01,0.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1190,2022-09-24 18:17:27,24,18,17,27,0.0,136.446,237.242,477.339,467.78,0.006,-0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1191,2022-09-24 18:17:27,24,18,17,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1192,2022-09-24 18:17:28,24,18,17,28,0.0,137.047,364.722,480.382,486.818,0.016,0.396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1193,2022-09-24 18:17:28,24,18,17,28,0.0,140.908,274.915,482.204,478.238,0.008,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1194,2022-09-24 18:17:29,24,18,17,29,0.0,145.107,232.43,483.005,474.163,-0.004,-0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1195,2022-09-24 18:17:29,24,18,17,29,0.0,146.774,225.505,484.053,466.626,-0.007,-0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1196,2022-09-24 18:17:30,24,18,17,30,0.0,141.97,269.283,484.001,468.413,0.012,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
