Date : 2022/09/13 (TUE)
Time : 11:41:07
         UnWinder        OutFeeder 1        OutFeeder 2  
     X        Y         X        Y         X        Y    
  352.00     5.60    352.00     3.80    352.00     2.80  
  353.00     5.60    353.00     3.80    353.00     2.80  
  354.00     5.60    354.00     3.80    354.00     2.80  
  355.00     5.60    355.00     3.80    355.00     2.80  
  356.00     5.60    356.00     3.80    356.00     2.80  
  357.00     5.60    357.00     3.80    357.00     2.80  
  358.00     5.60    358.00     3.80    358.00     2.80  
  359.00     5.60    359.00     3.80    359.00     2.80  
  360.00     5.60    360.00     3.80    360.00     2.80  
  361.00     5.60    361.00     3.80    361.00     2.80  
  362.00     5.60    362.00     3.70    362.00     2.80  
  363.00     5.60    363.00     3.80    363.00     2.80  
  364.00     5.60    364.00     3.80    364.00     2.80  
  365.00     5.60    365.00     3.80    365.00     2.80  
  366.00     5.60    366.00     3.80    366.00     2.80  
  367.00     5.60    367.00     3.80    367.00     2.80  
  368.00     5.60    368.00     3.80    368.00     2.80  
  369.00     5.60    369.00     3.80    369.00     2.80  
  370.00     5.60    370.00     3.80    370.00     2.80  
  371.00     5.60    371.00     3.80    371.00     2.80  
  372.00     5.60    372.00     3.80    372.00     2.80  
  373.00     5.60    373.00     3.80    373.00     2.80  
  374.00     5.60    374.00     3.80    374.00     2.80  
  375.00     5.60    375.00     3.80    375.00     2.80  
  376.00     5.60    376.00     3.80    376.00     2.80  
  377.00     5.60    377.00     3.70    377.00     2.80  
  378.00     5.60    378.00     3.70    378.00     2.80  
  379.00     5.60    379.00     3.80    379.00     2.80  
  380.00     5.60    380.00     3.70    380.00     2.80  
  381.00     5.60    381.00     3.80    381.00     2.90  
  382.00     5.60    382.00     3.80    382.00     2.80  
  383.00     5.60    383.00     3.80    383.00     2.80  
  384.00     5.60    384.00     3.80    384.00     2.80  
  385.00     5.60    385.00     3.70    385.00     2.80  
  386.00     5.60    386.00     3.80    386.00     2.80  
  387.00     5.60    387.00     3.90    387.00     2.80  
  388.00     5.60    388.00     3.80    388.00     2.80  
  389.00     5.60    389.00     3.80    389.00     2.80  
  390.00     5.60    390.00     3.80    390.00     2.80  
  391.00     5.60    391.00     3.80    391.00     2.80  
  392.00     5.60    392.00     3.80    392.00     2.80  
  393.00     5.60    393.00     3.80    393.00     2.90  
  394.00     5.60    394.00     3.80    394.00     2.80  
  395.00     5.60    395.00     3.70    395.00     2.70  
  396.00     5.60    396.00     3.80    396.00     2.80  
  397.00     5.60    397.00     3.70    397.00     2.80  
  398.00     5.60    398.00     3.80    398.00     2.80  
  399.00     5.60    399.00     3.80    399.00     2.70  
  400.00     5.60    400.00     3.80    400.00     2.70  
  401.00     5.60    401.00     3.80    401.00     2.80  
  402.00     5.60    402.00     3.90    402.00     2.80  
  403.00     5.60    403.00     3.80    403.00     2.80  
  404.00     5.60    404.00     3.80    404.00     2.80  
  405.00     5.60    405.00     3.80    405.00     2.80  
  406.00     5.60    406.00     3.90    406.00     2.80  
  407.00     5.60    407.00     3.90    407.00     2.80  
  408.00     5.60    408.00     3.90    408.00     2.80  
  409.00     5.60    409.00     3.80    409.00     2.80  
  410.00     5.60    410.00     3.90    410.00     2.80  
  411.00     5.60    411.00     3.90    411.00     2.70  
  412.00     5.60    412.00     3.80    412.00     2.80  
  413.00     5.60    413.00     3.80    413.00     2.80  
  414.00     5.60    414.00     3.80    414.00     2.80  
  415.00     5.60    415.00     3.90    415.00     2.70  
  416.00     5.60    416.00     3.80    416.00     2.80  
  417.00     5.60    417.00     3.80    417.00     2.80  
  418.00     5.60    418.00     3.80    418.00     2.80  
  419.00     5.60    419.00     3.80    419.00     2.70  
  420.00     5.60    420.00     3.80    420.00     2.80  
  421.00     5.60    421.00     3.80    421.00     2.80  
  422.00     5.60    422.00     3.80    422.00     2.80  
  423.00     5.60    423.00     3.90    423.00     2.80  
  424.00     5.60    424.00     3.80    424.00     2.90  
  425.00     5.60    425.00     3.80    425.00     2.80  
  426.00     5.60    426.00     3.90    426.00     2.80  
  427.00     5.60    427.00     3.90    427.00     2.80  
  428.00     5.60    428.00     3.80    428.00     2.80  
  429.00     5.60    429.00     3.80    429.00     2.80  
  430.00     5.60    430.00     3.80    430.00     2.80  
  431.00     5.60    431.00     3.80    431.00     2.80  
  432.00     5.60    432.00     3.80    432.00     2.80  
  433.00     5.60    433.00     3.80    433.00     2.80  
  434.00     5.60    434.00     3.90    434.00     2.80  
  435.00     5.60    435.00     3.80    435.00     2.80  
  436.00     5.60    436.00     3.80    436.00     2.80  
  437.00     5.60    437.00     3.80    437.00     2.80  
  438.00     5.60    438.00     3.80    438.00     2.80  
  439.00     5.60    439.00     3.80    439.00     2.80  
  440.00     5.60    440.00     3.80    440.00     2.80  
  441.00     5.60    441.00     3.80    441.00     2.80  
  442.00     5.60    442.00     3.80    442.00     2.80  
  443.00     5.60    443.00     3.80    443.00     2.80  
  444.00     5.60    444.00     3.90    444.00     2.80  
  445.00     5.60    445.00     3.80    445.00     2.80  
  446.00     5.60    446.00     3.80    446.00     2.80  
  447.00     5.60    447.00     3.80    447.00     2.80  
  448.00     5.60    448.00     3.90    448.00     2.80  
  449.00     5.60    449.00     3.80    449.00     2.80  
  450.00     5.60    450.00     3.70    450.00     2.80  
  451.00     5.60    451.00     3.80    451.00     2.80  
  452.00     5.60    452.00     3.90    452.00     2.80  
  453.00     5.60    453.00     3.80    453.00     2.80  
  454.00     5.60    454.00     3.80    454.00     2.80  
  455.00     5.60    455.00     3.80    455.00     2.80  
  456.00     5.60    456.00     3.90    456.00     2.80  
  457.00     5.60    457.00     3.80    457.00     2.80  
  458.00     5.60    458.00     3.80    458.00     2.80  
  459.00     5.60    459.00     3.80    459.00     2.80  
  460.00     5.60    460.00     3.90    460.00     2.80  
  461.00     5.60    461.00     3.90    461.00     2.80  
  462.00     5.60    462.00     3.80    462.00     2.80  
  463.00     5.60    463.00     3.80    463.00     2.70  
  464.00     5.60    464.00     3.90    464.00     2.80  
  465.00     5.60    465.00     3.90    465.00     2.80  
  466.00     5.60    466.00     3.80    466.00     2.80  
  467.00     5.60    467.00     3.90    467.00     2.80  
  468.00     5.60    468.00     3.90    468.00     2.80  
  469.00     5.60    469.00     3.80    469.00     2.80  
  470.00     5.60    470.00     3.80    470.00     2.80  
  471.00     5.60    471.00     3.80    471.00     2.80  
  472.00     5.60    472.00     3.80    472.00     2.70  
  473.00     5.60    473.00     3.80    473.00     2.80  
  474.00     5.60    474.00     3.90    474.00     2.80  
  475.00     5.60    475.00     3.80    475.00     2.80  
  476.00     5.60    476.00     3.80    476.00     2.80  
  477.00     5.60    477.00     3.80    477.00     2.80  
  478.00     5.60    478.00     3.80    478.00     2.80  
  479.00     5.60    479.00     3.80    479.00     2.80  
  480.00     5.60    480.00     3.80    480.00     2.80  
  481.00     5.60    481.00     3.80    481.00     2.80  
  482.00     5.60    482.00     3.80    482.00     2.80  
  483.00     5.60    483.00     3.70    483.00     2.90  
  484.00     5.60    484.00     3.80    484.00     2.80  
  485.00     5.60    485.00     3.80    485.00     2.80  
  486.00     5.60    486.00     3.80    486.00     2.80  
  487.00     5.60    487.00     3.80    487.00     2.80  
  488.00     5.60    488.00     3.80    488.00     2.80  
  489.00     5.60    489.00     3.80    489.00     2.80  
  490.00     5.60    490.00     3.70    490.00     2.80  
  491.00     5.60    491.00     3.80    491.00     2.80  
  492.00     5.60    492.00     3.80    492.00     2.80  
  493.00     5.60    493.00     3.80    493.00     2.80  
  494.00     5.60    494.00     3.80    494.00     2.80  
  495.00     5.60    495.00     3.70    495.00     2.80  
  496.00     5.60    496.00     3.70    496.00     2.80  
  497.00     5.60    497.00     3.80    497.00     2.80  
  498.00     5.60    498.00     3.80    498.00     2.80  
  499.00     5.60    499.00     3.80    499.00     2.80  
  500.00     5.60    500.00     3.70    500.00     2.80  
  501.00     5.60    501.00     3.80    501.00     2.80  
  502.00     5.60    502.00     3.80    502.00     2.80  
  503.00     5.60    503.00     3.80    503.00     2.80  
  504.00     5.60    504.00     3.80    504.00     2.80  
  505.00     5.60    505.00     3.80    505.00     2.80  
  506.00     5.60    506.00     3.80    506.00     2.80  
  507.00     5.60    507.00     3.80    507.00     2.80  
  508.00     5.60    508.00     3.80    508.00     2.90  
  509.00     5.60    509.00     3.80    509.00     2.80  
  510.00     5.60    510.00     3.80    510.00     2.80  
  511.00     5.60    511.00     3.80    511.00     2.80  
  512.00     5.60    512.00     3.80    512.00     2.80  
  513.00     5.60    513.00     3.80    513.00     2.80  
  514.00     5.60    514.00     3.80    514.00     2.80  
