,ts,T2,T3,NIP1_M,NIP1_F,T4,T5,NIP2_M,NIP2_F,T1,T6_OF
162,2022-09-24 18:11:39.800,4.6,4.1,0.3,-0.1,5.0,4.9,0.3,0.4,5.3,3.05
163,2022-09-24 18:11:40.000,4.6,4.2,0.3,-0.1,5.0,4.9,0.4,0.8,5.3,3.05
164,2022-09-24 18:11:40.200,4.6,4.1,0.4,-0.2,5.0,4.9,0.3,0.8,5.3,3.0
165,2022-09-24 18:11:40.400,4.7,4.2,0.3,-0.2,5.0,4.9,0.3,0.9,5.3,3.05
166,2022-09-24 18:11:40.600,4.6,4.1,0.3,-0.1,5.0,4.8,0.4,1.0,5.3,3.05
167,2022-09-24 18:11:40.800,4.7,4.1,0.3,-0.2,5.0,4.9,0.5,1.2,5.3,3.05
168,2022-09-24 18:11:41.000,4.6,4.2,0.3,-0.2,5.0,4.9,0.4,0.5,5.3,3.05
169,2022-09-24 18:11:41.200,4.7,4.2,0.3,-0.2,5.0,4.9,0.3,0.2,5.3,3.05
170,2022-09-24 18:11:41.400,4.6,4.2,0.4,-0.1,5.0,4.9,0.3,0.2,5.3,3.0
171,2022-09-24 18:11:41.600,4.7,4.1,0.4,-0.1,5.0,4.8,0.3,0.3,5.3,3.1
172,2022-09-24 18:11:41.800,4.7,4.2,0.3,-0.1,5.0,4.9,0.3,0.2,5.3,3.0
173,2022-09-24 18:11:42.000,4.5,4.2,0.3,-0.1,5.0,4.9,0.4,0.3,5.3,3.0
174,2022-09-24 18:11:42.200,4.7,4.2,0.3,-0.1,5.0,4.9,0.4,0.5,5.3,3.1
175,2022-09-24 18:11:42.400,4.6,4.2,0.3,-0.1,5.0,4.9,0.4,0.6,5.3,3.05
176,2022-09-24 18:11:42.600,4.6,4.2,0.3,-0.1,5.0,4.9,0.4,0.4,5.3,3.05
177,2022-09-24 18:11:42.800,4.6,4.2,0.4,-0.1,5.0,4.9,0.4,0.4,5.3,3.05
178,2022-09-24 18:11:43.000,4.7,4.2,0.3,-0.1,5.0,4.9,0.3,0.3,5.3,3.05
179,2022-09-24 18:11:43.200,4.5,4.2,0.3,-0.1,5.0,4.9,0.3,0.2,5.3,3.1
180,2022-09-24 18:11:43.400,4.6,4.1,0.3,-0.2,5.0,4.9,0.3,0.4,5.3,3.0
181,2022-09-24 18:11:43.600,4.6,4.2,0.3,-0.1,5.0,4.9,0.4,0.2,5.3,3.05
182,2022-09-24 18:11:43.800,4.6,4.2,0.4,-0.1,5.0,4.9,0.6,0.3,5.3,3.05
183,2022-09-24 18:11:44.000,4.7,4.1,0.3,-0.1,5.0,4.9,1.2,0.6,5.3,3.0
184,2022-09-24 18:11:44.200,4.5,4.2,0.3,-0.2,5.0,4.9,1.0,0.9,5.3,3.05
185,2022-09-24 18:11:44.400,4.7,4.1,0.3,-0.1,5.0,4.9,0.2,0.3,5.3,3.05
186,2022-09-24 18:11:44.600,4.7,4.1,0.3,-0.1,5.0,4.9,0.4,0.3,5.3,3.1
187,2022-09-24 18:11:44.800,4.5,4.1,0.3,-0.1,5.0,4.9,0.3,0.2,5.3,3.05
188,2022-09-24 18:11:45.000,4.7,4.2,0.3,-0.1,4.9,4.9,0.4,0.2,5.3,3.05
189,2022-09-24 18:11:45.200,4.7,4.2,0.3,-0.1,5.0,5.0,0.3,0.3,5.3,3.05
190,2022-09-24 18:11:45.400,4.6,4.2,0.2,-0.1,5.0,4.9,0.3,0.2,5.3,3.1
191,2022-09-24 18:11:45.600,4.7,4.2,0.4,-0.1,5.0,4.9,0.3,0.3,5.3,3.05
192,2022-09-24 18:11:45.800,4.7,4.2,0.4,-0.2,5.0,4.9,0.3,0.3,5.3,3.1
193,2022-09-24 18:11:46.000,4.5,4.2,0.3,-0.1,5.0,4.9,0.4,0.2,5.3,3.05
194,2022-09-24 18:11:46.200,4.7,4.1,0.4,-0.1,5.0,4.9,0.3,0.3,5.3,3.0
195,2022-09-24 18:11:46.400,4.7,4.2,0.3,-0.2,5.0,4.9,0.3,0.2,5.3,3.05
196,2022-09-24 18:11:46.600,4.7,4.2,0.3,-0.1,5.0,4.9,0.3,0.3,5.3,3.05
197,2022-09-24 18:11:46.800,4.7,4.1,0.2,-0.1,5.0,4.9,0.3,0.3,5.3,3.1
198,2022-09-24 18:11:47.000,4.6,4.2,0.3,-0.1,5.0,4.9,0.3,0.2,5.3,3.05
199,2022-09-24 18:11:47.200,4.8,4.2,0.3,-0.1,5.0,4.9,0.3,0.3,5.3,3.05
200,2022-09-24 18:11:47.400,4.7,4.2,0.4,-0.1,5.0,4.9,0.4,0.2,5.3,3.1
201,2022-09-24 18:11:47.600,4.7,4.2,0.3,-0.1,5.0,4.9,0.3,0.2,5.3,3.05
202,2022-09-24 18:11:47.800,4.6,4.1,0.4,-0.1,5.0,4.9,0.3,0.2,5.4,3.1
203,2022-09-24 18:11:48.000,4.7,4.2,0.2,-0.1,5.0,4.9,0.3,0.2,5.3,3.05
204,2022-09-24 18:11:48.200,4.7,4.2,0.3,-0.1,5.0,4.9,0.3,0.4,5.3,3.1
205,2022-09-24 18:11:48.400,4.8,4.1,0.3,-0.1,5.0,4.9,0.3,0.9,5.3,3.05
206,2022-09-24 18:11:48.600,4.7,4.2,0.4,-0.1,5.0,4.8,0.3,0.2,5.3,3.05
207,2022-09-24 18:11:48.800,4.7,4.2,0.4,-0.1,5.0,4.8,0.4,0.2,5.3,3.05
